PCS.vBatAverage;CDH.OBT
33.03912;2015-05-31 16:21:08+00:00
33.03912;2015-05-31 16:21:16+00:00
33.03912;2015-05-31 16:21:24+00:00
33.03912;2015-05-31 16:21:32+00:00
33.03912;2015-05-31 16:21:40+00:00
33.03912;2015-05-31 16:21:48+00:00
33.03912;2015-05-31 16:21:56+00:00
33.03912;2015-05-31 16:22:04+00:00
33.03912;2015-05-31 16:22:12+00:00
33.03912;2015-05-31 16:22:20+00:00
33.03912;2015-05-31 16:22:28+00:00
33.03912;2015-05-31 16:22:36+00:00
33.02038;2015-05-31 16:22:44+00:00
33.02038;2015-05-31 16:22:52+00:00
33.02038;2015-05-31 16:23:00+00:00
33.02038;2015-05-31 16:23:08+00:00
33.03912;2015-05-31 16:23:16+00:00
33.03912;2015-05-31 16:23:24+00:00
33.03912;2015-05-31 16:23:32+00:00
33.03912;2015-05-31 16:23:40+00:00
33.03912;2015-05-31 16:23:48+00:00
33.02038;2015-05-31 16:23:56+00:00
33.03912;2015-05-31 16:24:04+00:00
33.03912;2015-05-31 16:24:12+00:00
33.03912;2015-05-31 16:24:20+00:00
33.03912;2015-05-31 16:24:28+00:00
33.03912;2015-05-31 16:24:36+00:00
33.03912;2015-05-31 16:24:44+00:00
33.02038;2015-05-31 16:24:52+00:00
33.03912;2015-05-31 16:25:00+00:00
33.02038;2015-05-31 16:25:08+00:00
33.03912;2015-05-31 16:25:16+00:00
33.03912;2015-05-31 16:25:24+00:00
33.03912;2015-05-31 16:25:32+00:00
33.03912;2015-05-31 16:25:40+00:00
33.03912;2015-05-31 16:25:48+00:00
33.03912;2015-05-31 16:25:56+00:00
33.03912;2015-05-31 16:26:04+00:00
33.03912;2015-05-31 16:26:12+00:00
33.03912;2015-05-31 16:26:20+00:00
33.03912;2015-05-31 16:26:28+00:00
33.03912;2015-05-31 16:26:36+00:00
33.03912;2015-05-31 16:26:44+00:00
33.03912;2015-05-31 16:26:52+00:00
33.03912;2015-05-31 16:27:00+00:00
33.03912;2015-05-31 16:27:08+00:00
33.03912;2015-05-31 16:27:16+00:00
33.03912;2015-05-31 16:27:24+00:00
33.02038;2015-05-31 16:27:32+00:00
33.03912;2015-05-31 16:27:40+00:00
33.03912;2015-05-31 16:27:48+00:00
33.03912;2015-05-31 16:27:56+00:00
33.02038;2015-05-31 16:28:04+00:00
33.02038;2015-05-31 16:28:12+00:00
33.02038;2015-05-31 16:28:20+00:00
33.03912;2015-05-31 16:28:28+00:00
33.03912;2015-05-31 16:28:36+00:00
33.03912;2015-05-31 16:28:44+00:00
33.02038;2015-05-31 16:28:52+00:00
33.02038;2015-05-31 16:29:00+00:00
33.02038;2015-05-31 16:29:08+00:00
33.02038;2015-05-31 16:29:16+00:00
33.03912;2015-05-31 16:29:24+00:00
33.03912;2015-05-31 16:29:32+00:00
33.03912;2015-05-31 16:29:40+00:00
33.02038;2015-05-31 16:29:48+00:00
33.02038;2015-05-31 16:29:56+00:00
33.03912;2015-05-31 16:30:04+00:00
33.03912;2015-05-31 16:30:12+00:00
33.03912;2015-05-31 16:30:20+00:00
33.03912;2015-05-31 16:30:28+00:00
33.03912;2015-05-31 16:30:36+00:00
33.03912;2015-05-31 16:30:44+00:00
33.02038;2015-05-31 16:30:52+00:00
33.03912;2015-05-31 16:31:00+00:00
33.03912;2015-05-31 16:31:08+00:00
33.03912;2015-05-31 16:31:16+00:00
33.03912;2015-05-31 16:31:24+00:00
33.03912;2015-05-31 16:31:32+00:00
33.03912;2015-05-31 16:31:40+00:00
33.03912;2015-05-31 16:31:48+00:00
33.03912;2015-05-31 16:31:56+00:00
33.03912;2015-05-31 16:32:04+00:00
33.03912;2015-05-31 16:32:12+00:00
33.03912;2015-05-31 16:32:20+00:00
33.03912;2015-05-31 16:32:28+00:00
33.03912;2015-05-31 16:32:36+00:00
33.03912;2015-05-31 16:32:44+00:00
33.03912;2015-05-31 16:32:52+00:00
33.03912;2015-05-31 16:33:00+00:00
33.02038;2015-05-31 16:33:08+00:00
33.03912;2015-05-31 16:33:16+00:00
33.03912;2015-05-31 16:33:24+00:00
33.03912;2015-05-31 16:33:32+00:00
33.03912;2015-05-31 16:33:40+00:00
33.03912;2015-05-31 16:33:48+00:00
33.03912;2015-05-31 16:33:56+00:00
33.02038;2015-05-31 16:34:04+00:00
33.03912;2015-05-31 16:34:12+00:00
33.03912;2015-05-31 16:34:20+00:00
33.02038;2015-05-31 16:34:28+00:00
33.03912;2015-05-31 16:34:36+00:00
33.02038;2015-05-31 16:34:44+00:00
33.02038;2015-05-31 16:34:52+00:00
33.02038;2015-05-31 16:35:00+00:00
33.02038;2015-05-31 16:35:08+00:00
33.02038;2015-05-31 16:35:16+00:00
33.02038;2015-05-31 16:35:24+00:00
33.03912;2015-05-31 16:35:32+00:00
33.03912;2015-05-31 16:35:40+00:00
33.02038;2015-05-31 16:35:48+00:00
33.02038;2015-05-31 16:35:56+00:00
33.03912;2015-05-31 16:36:04+00:00
33.03912;2015-05-31 16:36:12+00:00
33.02038;2015-05-31 16:36:20+00:00
33.02038;2015-05-31 16:36:28+00:00
33.02038;2015-05-31 16:36:36+00:00
33.03912;2015-05-31 16:36:44+00:00
33.03912;2015-05-31 16:36:52+00:00
33.03912;2015-05-31 16:37:00+00:00
33.02038;2015-05-31 16:37:08+00:00
33.02038;2015-05-31 16:37:16+00:00
33.02038;2015-05-31 16:37:24+00:00
33.02038;2015-05-31 16:37:32+00:00
33.03912;2015-05-31 16:37:40+00:00
33.02038;2015-05-31 16:37:48+00:00
33.02038;2015-05-31 16:37:56+00:00
33.02038;2015-05-31 16:38:04+00:00
33.02038;2015-05-31 16:38:12+00:00
33.02038;2015-05-31 16:38:20+00:00
33.03912;2015-05-31 16:38:28+00:00
33.03912;2015-05-31 16:38:36+00:00
33.03912;2015-05-31 16:38:44+00:00
33.03912;2015-05-31 16:38:52+00:00
33.03912;2015-05-31 16:39:00+00:00
33.03912;2015-05-31 16:39:08+00:00
33.02038;2015-05-31 16:39:16+00:00
33.03912;2015-05-31 16:39:24+00:00
33.03912;2015-05-31 16:39:32+00:00
33.02038;2015-05-31 16:39:40+00:00
33.03912;2015-05-31 16:39:48+00:00
33.03912;2015-05-31 16:39:56+00:00
33.03912;2015-05-31 16:40:04+00:00
33.03912;2015-05-31 16:40:12+00:00
33.03912;2015-05-31 16:40:20+00:00
33.03912;2015-05-31 16:40:28+00:00
33.03912;2015-05-31 16:40:36+00:00
33.03912;2015-05-31 16:40:44+00:00
33.03912;2015-05-31 16:40:52+00:00
33.02038;2015-05-31 16:41:00+00:00
33.02038;2015-05-31 16:41:08+00:00
33.02038;2015-05-31 16:41:16+00:00
33.02038;2015-05-31 16:41:24+00:00
33.03912;2015-05-31 16:41:32+00:00
33.03912;2015-05-31 16:41:40+00:00
33.03912;2015-05-31 16:41:48+00:00
33.03912;2015-05-31 16:41:56+00:00
33.02038;2015-05-31 16:42:04+00:00
33.03912;2015-05-31 16:42:12+00:00
33.03912;2015-05-31 16:42:20+00:00
33.03912;2015-05-31 16:42:28+00:00
33.03912;2015-05-31 16:42:36+00:00
33.03912;2015-05-31 16:42:44+00:00
33.03912;2015-05-31 16:42:52+00:00
33.02038;2015-05-31 16:43:00+00:00
33.03912;2015-05-31 16:43:08+00:00
33.02038;2015-05-31 16:43:16+00:00
33.03912;2015-05-31 16:43:24+00:00
33.03912;2015-05-31 16:43:32+00:00
33.03912;2015-05-31 16:43:40+00:00
33.03912;2015-05-31 16:43:48+00:00
33.02038;2015-05-31 16:43:56+00:00
33.03912;2015-05-31 16:44:04+00:00
33.03912;2015-05-31 16:44:12+00:00
33.03912;2015-05-31 16:44:20+00:00
33.02038;2015-05-31 16:44:28+00:00
33.02038;2015-05-31 16:44:36+00:00
33.03912;2015-05-31 16:44:44+00:00
33.03912;2015-05-31 16:44:52+00:00
33.03912;2015-05-31 16:45:00+00:00
33.03912;2015-05-31 16:45:08+00:00
33.03912;2015-05-31 16:45:16+00:00
33.05785;2015-05-31 16:45:24+00:00
33.03912;2015-05-31 16:45:32+00:00
33.03912;2015-05-31 16:45:40+00:00
33.03912;2015-05-31 16:45:48+00:00
33.02038;2015-05-31 16:45:56+00:00
33.02038;2015-05-31 16:46:04+00:00
33.03912;2015-05-31 16:46:12+00:00
33.03912;2015-05-31 16:46:20+00:00
33.03912;2015-05-31 16:46:28+00:00
33.03912;2015-05-31 16:46:36+00:00
33.03912;2015-05-31 16:46:44+00:00
33.03912;2015-05-31 16:46:52+00:00
33.02038;2015-05-31 16:47:00+00:00
33.03912;2015-05-31 16:47:08+00:00
33.03912;2015-05-31 16:47:16+00:00
33.02038;2015-05-31 16:47:24+00:00
33.02038;2015-05-31 16:47:32+00:00
33.02038;2015-05-31 16:47:40+00:00
33.02038;2015-05-31 16:47:48+00:00
33.02038;2015-05-31 16:47:56+00:00
33.02038;2015-05-31 16:48:04+00:00
33.02038;2015-05-31 16:48:12+00:00
33.02038;2015-05-31 16:48:20+00:00
33.02038;2015-05-31 16:48:28+00:00
33.02038;2015-05-31 16:48:36+00:00
33.00165;2015-05-31 16:48:44+00:00
33.02038;2015-05-31 16:48:52+00:00
33.02038;2015-05-31 16:49:00+00:00
33.02038;2015-05-31 16:49:08+00:00
33.02038;2015-05-31 16:49:16+00:00
33.02038;2015-05-31 16:49:24+00:00
33.00165;2015-05-31 16:49:32+00:00
33.02038;2015-05-31 16:49:40+00:00
33.02038;2015-05-31 16:49:48+00:00
33.02038;2015-05-31 16:49:56+00:00
33.02038;2015-05-31 16:50:04+00:00
33.00165;2015-05-31 16:50:12+00:00
33.02038;2015-05-31 16:50:20+00:00
33.02038;2015-05-31 16:50:28+00:00
33.02038;2015-05-31 16:50:36+00:00
33.03912;2015-05-31 16:50:44+00:00
33.03912;2015-05-31 16:50:52+00:00
33.02038;2015-05-31 16:51:00+00:00
33.02038;2015-05-31 16:51:08+00:00
33.03912;2015-05-31 16:51:16+00:00
33.02038;2015-05-31 16:51:24+00:00
33.02038;2015-05-31 16:51:32+00:00
33.03912;2015-05-31 16:51:40+00:00
33.03912;2015-05-31 16:51:48+00:00
33.03912;2015-05-31 16:51:56+00:00
33.03912;2015-05-31 16:52:04+00:00
33.03912;2015-05-31 16:52:12+00:00
33.03912;2015-05-31 16:52:20+00:00
33.03912;2015-05-31 16:52:28+00:00
33.03912;2015-05-31 16:52:36+00:00
33.03912;2015-05-31 16:52:44+00:00
33.03912;2015-05-31 16:52:52+00:00
33.03912;2015-05-31 16:53:00+00:00
33.03912;2015-05-31 16:53:08+00:00
33.03912;2015-05-31 16:53:16+00:00
33.03912;2015-05-31 16:53:24+00:00
33.03912;2015-05-31 16:53:32+00:00
33.03912;2015-05-31 16:53:40+00:00
33.03912;2015-05-31 16:53:48+00:00
33.03912;2015-05-31 16:53:56+00:00
33.03912;2015-05-31 16:54:04+00:00
33.02038;2015-05-31 16:54:12+00:00
33.03912;2015-05-31 16:54:20+00:00
33.03912;2015-05-31 16:54:28+00:00
33.02038;2015-05-31 16:54:36+00:00
33.03912;2015-05-31 16:54:44+00:00
33.03912;2015-05-31 16:54:52+00:00
33.03912;2015-05-31 16:55:00+00:00
33.03912;2015-05-31 16:55:08+00:00
33.02038;2015-05-31 16:55:16+00:00
33.03912;2015-05-31 16:55:24+00:00
33.03912;2015-05-31 16:55:32+00:00
33.03912;2015-05-31 16:55:40+00:00
33.03912;2015-05-31 16:55:48+00:00
33.03912;2015-05-31 16:55:56+00:00
33.03912;2015-05-31 16:56:04+00:00
33.03912;2015-05-31 16:56:12+00:00
33.03912;2015-05-31 16:56:20+00:00
33.03912;2015-05-31 16:56:28+00:00
33.03912;2015-05-31 16:56:36+00:00
33.03912;2015-05-31 16:56:44+00:00
33.03912;2015-05-31 16:56:52+00:00
33.03912;2015-05-31 16:57:00+00:00
33.03912;2015-05-31 16:57:08+00:00
33.03912;2015-05-31 16:57:16+00:00
33.03912;2015-05-31 16:57:24+00:00
33.03912;2015-05-31 16:57:32+00:00
33.03912;2015-05-31 16:57:40+00:00
33.03912;2015-05-31 16:57:48+00:00
33.03912;2015-05-31 16:57:56+00:00
33.03912;2015-05-31 16:58:04+00:00
33.03912;2015-05-31 16:58:12+00:00
33.03912;2015-05-31 16:58:20+00:00
33.03912;2015-05-31 16:58:28+00:00
33.05785;2015-05-31 16:58:36+00:00
33.02038;2015-05-31 16:58:44+00:00
33.02038;2015-05-31 16:58:52+00:00
33.02038;2015-05-31 16:59:00+00:00
33.03912;2015-05-31 16:59:08+00:00
33.03912;2015-05-31 16:59:16+00:00
33.03912;2015-05-31 16:59:24+00:00
33.02038;2015-05-31 16:59:32+00:00
33.02038;2015-05-31 16:59:40+00:00
33.02038;2015-05-31 16:59:48+00:00
33.03912;2015-05-31 16:59:56+00:00
33.03912;2015-05-31 17:00:04+00:00
33.03912;2015-05-31 17:00:12+00:00
33.02038;2015-05-31 17:00:20+00:00
33.02038;2015-05-31 17:00:28+00:00
33.02038;2015-05-31 17:00:36+00:00
33.02038;2015-05-31 17:00:44+00:00
33.02038;2015-05-31 17:00:52+00:00
33.02038;2015-05-31 17:01:00+00:00
33.02038;2015-05-31 17:01:08+00:00
33.02038;2015-05-31 17:01:16+00:00
33.02038;2015-05-31 17:01:24+00:00
33.02038;2015-05-31 17:01:32+00:00
33.02038;2015-05-31 17:01:40+00:00
33.02038;2015-05-31 17:01:48+00:00
33.02038;2015-05-31 17:01:56+00:00
33.02038;2015-05-31 17:02:04+00:00
33.02038;2015-05-31 17:02:12+00:00
33.02038;2015-05-31 17:02:20+00:00
33.02038;2015-05-31 17:02:28+00:00
33.02038;2015-05-31 17:02:36+00:00
33.02038;2015-05-31 17:02:44+00:00
33.02038;2015-05-31 17:02:52+00:00
33.00165;2015-05-31 17:03:00+00:00
33.02038;2015-05-31 17:03:08+00:00
33.02038;2015-05-31 17:03:16+00:00
33.02038;2015-05-31 17:03:24+00:00
33.02038;2015-05-31 17:03:32+00:00
33.02038;2015-05-31 17:03:40+00:00
33.02038;2015-05-31 17:03:48+00:00
33.00165;2015-05-31 17:03:56+00:00
33.02038;2015-05-31 17:04:04+00:00
33.00165;2015-05-31 17:04:12+00:00
33.02038;2015-05-31 17:04:20+00:00
33.03912;2015-05-31 17:04:28+00:00
33.03912;2015-05-31 17:04:36+00:00
33.02038;2015-05-31 17:04:44+00:00
33.02038;2015-05-31 17:04:52+00:00
33.03912;2015-05-31 17:05:00+00:00
33.03912;2015-05-31 17:05:08+00:00
33.03912;2015-05-31 17:05:16+00:00
33.02038;2015-05-31 17:05:24+00:00
33.02038;2015-05-31 17:05:32+00:00
33.03912;2015-05-31 17:05:40+00:00
33.03912;2015-05-31 17:05:48+00:00
33.02038;2015-05-31 17:05:56+00:00
33.02038;2015-05-31 17:06:04+00:00
33.02038;2015-05-31 17:06:12+00:00
33.02038;2015-05-31 17:06:20+00:00
33.03912;2015-05-31 17:06:28+00:00
33.03912;2015-05-31 17:06:36+00:00
33.03912;2015-05-31 17:06:44+00:00
33.02038;2015-05-31 17:06:52+00:00
33.02038;2015-05-31 17:07:00+00:00
33.02038;2015-05-31 17:07:08+00:00
33.02038;2015-05-31 17:07:16+00:00
33.02038;2015-05-31 17:07:24+00:00
33.02038;2015-05-31 17:07:32+00:00
33.02038;2015-05-31 17:07:40+00:00
33.02038;2015-05-31 17:07:48+00:00
33.02038;2015-05-31 17:07:56+00:00
33.02038;2015-05-31 17:08:04+00:00
33.00165;2015-05-31 17:08:12+00:00
33.02038;2015-05-31 17:08:20+00:00
33.02038;2015-05-31 17:08:28+00:00
33.02038;2015-05-31 17:08:36+00:00
33.02038;2015-05-31 17:08:44+00:00
33.02038;2015-05-31 17:08:52+00:00
33.02038;2015-05-31 17:09:00+00:00
33.02038;2015-05-31 17:09:08+00:00
33.00165;2015-05-31 17:09:16+00:00
33.00165;2015-05-31 17:09:24+00:00
33.00165;2015-05-31 17:09:32+00:00
33.02038;2015-05-31 17:09:40+00:00
33.02038;2015-05-31 17:09:48+00:00
33.02038;2015-05-31 17:09:56+00:00
33.02038;2015-05-31 17:10:04+00:00
33.00165;2015-05-31 17:10:12+00:00
33.00165;2015-05-31 17:10:20+00:00
33.00165;2015-05-31 17:10:28+00:00
33.02038;2015-05-31 17:10:36+00:00
33.02038;2015-05-31 17:10:44+00:00
33.02038;2015-05-31 17:10:52+00:00
33.02038;2015-05-31 17:11:00+00:00
33.02038;2015-05-31 17:11:08+00:00
33.03912;2015-05-31 17:11:16+00:00
33.03912;2015-05-31 17:11:24+00:00
33.02038;2015-05-31 17:11:32+00:00
33.02038;2015-05-31 17:11:40+00:00
33.02038;2015-05-31 17:11:48+00:00
33.03912;2015-05-31 17:11:56+00:00
33.03912;2015-05-31 17:12:04+00:00
33.03912;2015-05-31 17:12:12+00:00
33.02038;2015-05-31 17:12:20+00:00
33.03912;2015-05-31 17:12:28+00:00
33.03912;2015-05-31 17:12:36+00:00
33.03912;2015-05-31 17:12:44+00:00
33.03912;2015-05-31 17:12:52+00:00
33.03912;2015-05-31 17:13:00+00:00
33.03912;2015-05-31 17:13:08+00:00
33.02038;2015-05-31 17:13:16+00:00
33.02038;2015-05-31 17:13:24+00:00
33.02038;2015-05-31 17:13:32+00:00
33.02038;2015-05-31 17:13:40+00:00
33.00165;2015-05-31 17:13:48+00:00
33.02038;2015-05-31 17:13:56+00:00
33.02038;2015-05-31 17:14:04+00:00
33.02038;2015-05-31 17:14:12+00:00
33.02038;2015-05-31 17:14:20+00:00
33.00165;2015-05-31 17:14:28+00:00
33.00165;2015-05-31 17:14:36+00:00
33.02038;2015-05-31 17:14:44+00:00
33.02038;2015-05-31 17:14:52+00:00
33.00165;2015-05-31 17:15:00+00:00
33.02038;2015-05-31 17:15:08+00:00
33.00165;2015-05-31 17:15:16+00:00
33.02038;2015-05-31 17:15:24+00:00
33.02038;2015-05-31 17:15:32+00:00
33.02038;2015-05-31 17:15:40+00:00
33.02038;2015-05-31 17:15:48+00:00
33.00165;2015-05-31 17:15:56+00:00
33.00165;2015-05-31 17:16:04+00:00
33.00165;2015-05-31 17:16:12+00:00
33.02038;2015-05-31 17:16:20+00:00
33.02038;2015-05-31 17:16:28+00:00
33.02038;2015-05-31 17:16:36+00:00
33.00165;2015-05-31 17:16:44+00:00
33.00165;2015-05-31 17:16:52+00:00
33.00165;2015-05-31 17:17:00+00:00
33.00165;2015-05-31 17:17:08+00:00
33.02038;2015-05-31 17:17:16+00:00
33.02038;2015-05-31 17:17:24+00:00
33.03912;2015-05-31 17:17:32+00:00
33.02038;2015-05-31 17:17:40+00:00
33.02038;2015-05-31 17:17:48+00:00
33.02038;2015-05-31 17:17:56+00:00
33.03912;2015-05-31 17:18:04+00:00
33.03912;2015-05-31 17:18:12+00:00
33.02038;2015-05-31 17:18:20+00:00
33.03912;2015-05-31 17:18:28+00:00
33.02038;2015-05-31 17:18:36+00:00
33.02038;2015-05-31 17:18:44+00:00
33.02038;2015-05-31 17:18:52+00:00
33.02038;2015-05-31 17:19:00+00:00
33.03912;2015-05-31 17:19:08+00:00
33.03912;2015-05-31 17:19:16+00:00
33.03912;2015-05-31 17:19:24+00:00
33.02038;2015-05-31 17:19:32+00:00
33.02038;2015-05-31 17:19:40+00:00
33.02038;2015-05-31 17:19:48+00:00
33.02038;2015-05-31 17:19:56+00:00
33.02038;2015-05-31 17:20:04+00:00
33.02038;2015-05-31 17:20:12+00:00
33.00165;2015-05-31 17:20:20+00:00
33.02038;2015-05-31 17:20:28+00:00
33.02038;2015-05-31 17:20:36+00:00
33.02038;2015-05-31 17:20:44+00:00
33.02038;2015-05-31 17:20:52+00:00
33.02038;2015-05-31 17:21:00+00:00
33.02038;2015-05-31 17:21:08+00:00
33.00165;2015-05-31 17:21:16+00:00
33.02038;2015-05-31 17:21:24+00:00
33.02038;2015-05-31 17:21:32+00:00
33.02038;2015-05-31 17:21:40+00:00
33.02038;2015-05-31 17:21:48+00:00
33.02038;2015-05-31 17:21:56+00:00
33.00165;2015-05-31 17:22:04+00:00
33.02038;2015-05-31 17:22:12+00:00
33.02038;2015-05-31 17:22:20+00:00
33.02038;2015-05-31 17:22:28+00:00
33.00165;2015-05-31 17:22:36+00:00
33.02038;2015-05-31 17:22:44+00:00
33.00165;2015-05-31 17:22:52+00:00
33.02038;2015-05-31 17:23:00+00:00
33.02038;2015-05-31 17:23:08+00:00
33.02038;2015-05-31 17:23:16+00:00
33.02038;2015-05-31 17:23:24+00:00
33.00165;2015-05-31 17:23:32+00:00
33.02038;2015-05-31 17:23:40+00:00
33.02038;2015-05-31 17:23:48+00:00
33.03912;2015-05-31 17:23:56+00:00
33.03912;2015-05-31 17:24:04+00:00
33.02038;2015-05-31 17:24:12+00:00
33.02038;2015-05-31 17:24:20+00:00
33.02038;2015-05-31 17:24:28+00:00
33.02038;2015-05-31 17:24:36+00:00
33.03912;2015-05-31 17:24:44+00:00
33.03912;2015-05-31 17:24:52+00:00
33.03912;2015-05-31 17:25:00+00:00
33.02038;2015-05-31 17:25:08+00:00
33.02038;2015-05-31 17:25:16+00:00
33.02038;2015-05-31 17:25:24+00:00
33.03912;2015-05-31 17:25:32+00:00
33.03912;2015-05-31 17:25:40+00:00
33.03912;2015-05-31 17:25:48+00:00
33.02038;2015-05-31 17:25:56+00:00
33.02038;2015-05-31 17:26:04+00:00
33.00165;2015-05-31 17:26:12+00:00
33.00165;2015-05-31 17:26:20+00:00
33.00165;2015-05-31 17:26:28+00:00
33.00165;2015-05-31 17:26:36+00:00
33.02038;2015-05-31 17:26:44+00:00
33.02038;2015-05-31 17:26:52+00:00
33.02038;2015-05-31 17:27:00+00:00
33.02038;2015-05-31 17:27:08+00:00
33.00165;2015-05-31 17:27:16+00:00
33.00165;2015-05-31 17:27:24+00:00
33.00165;2015-05-31 17:27:32+00:00
33.02038;2015-05-31 17:27:40+00:00
33.02038;2015-05-31 17:27:48+00:00
33.02038;2015-05-31 17:27:56+00:00
33.00165;2015-05-31 17:28:04+00:00
33.00165;2015-05-31 17:28:12+00:00
33.00165;2015-05-31 17:28:20+00:00
33.02038;2015-05-31 17:28:28+00:00
33.02038;2015-05-31 17:28:36+00:00
33.02038;2015-05-31 17:28:44+00:00
33.00165;2015-05-31 17:28:52+00:00
33.00165;2015-05-31 17:29:00+00:00
33.00165;2015-05-31 17:29:08+00:00
33.00165;2015-05-31 17:29:16+00:00
33.00165;2015-05-31 17:29:24+00:00
33.02038;2015-05-31 17:29:32+00:00
33.02038;2015-05-31 17:29:40+00:00
33.02038;2015-05-31 17:29:48+00:00
33.02038;2015-05-31 17:29:56+00:00
33.02038;2015-05-31 17:30:04+00:00
33.02038;2015-05-31 17:30:12+00:00
33.03912;2015-05-31 17:30:20+00:00
33.02038;2015-05-31 17:30:28+00:00
33.02038;2015-05-31 17:30:36+00:00
33.02038;2015-05-31 17:30:44+00:00
33.02038;2015-05-31 17:30:52+00:00
33.03912;2015-05-31 17:31:00+00:00
33.02038;2015-05-31 17:31:08+00:00
33.02038;2015-05-31 17:31:16+00:00
33.02038;2015-05-31 17:31:24+00:00
33.02038;2015-05-31 17:31:32+00:00
33.02038;2015-05-31 17:31:40+00:00
33.03912;2015-05-31 17:31:48+00:00
33.03912;2015-05-31 17:31:56+00:00
33.02038;2015-05-31 17:32:04+00:00
33.02038;2015-05-31 17:32:12+00:00
33.00165;2015-05-31 17:32:20+00:00
33.00165;2015-05-31 17:32:28+00:00
33.02038;2015-05-31 17:32:36+00:00
33.02038;2015-05-31 17:32:44+00:00
33.00165;2015-05-31 17:32:52+00:00
33.00165;2015-05-31 17:33:00+00:00
33.00165;2015-05-31 17:33:08+00:00
33.00165;2015-05-31 17:33:16+00:00
33.02038;2015-05-31 17:33:24+00:00
33.02038;2015-05-31 17:33:32+00:00
33.00165;2015-05-31 17:33:40+00:00
33.00165;2015-05-31 17:33:48+00:00
33.00165;2015-05-31 17:33:56+00:00
33.00165;2015-05-31 17:34:04+00:00
33.02038;2015-05-31 17:34:12+00:00
33.02038;2015-05-31 17:34:20+00:00
33.02038;2015-05-31 17:34:28+00:00
33.00165;2015-05-31 17:34:36+00:00
33.00165;2015-05-31 17:34:44+00:00
33.00165;2015-05-31 17:34:52+00:00
33.02038;2015-05-31 17:35:00+00:00
33.02038;2015-05-31 17:35:08+00:00
33.02038;2015-05-31 17:35:16+00:00
33.00165;2015-05-31 17:35:24+00:00
33.00165;2015-05-31 17:35:32+00:00
32.98292;2015-05-31 17:35:40+00:00
32.98292;2015-05-31 17:35:48+00:00
32.94546;2015-05-31 17:35:56+00:00
32.88926;2015-05-31 17:36:04+00:00
32.64576;2015-05-31 17:36:12+00:00
32.45845;2015-05-31 17:36:20+00:00
32.42098;2015-05-31 17:36:28+00:00
32.42098;2015-05-31 17:36:36+00:00
32.38352;2015-05-31 17:36:44+00:00
32.34606;2015-05-31 17:36:52+00:00
32.34606;2015-05-31 17:37:00+00:00
32.34606;2015-05-31 17:37:08+00:00
32.28986;2015-05-31 17:37:16+00:00
32.27113;2015-05-31 17:37:24+00:00
32.2524;2015-05-31 17:37:32+00:00
32.2524;2015-05-31 17:37:40+00:00
32.27113;2015-05-31 17:37:48+00:00
32.2524;2015-05-31 17:37:56+00:00
32.21494;2015-05-31 17:38:04+00:00
32.19621;2015-05-31 17:38:12+00:00
32.17748;2015-05-31 17:38:20+00:00
32.21494;2015-05-31 17:38:28+00:00
32.19621;2015-05-31 17:38:36+00:00
32.17748;2015-05-31 17:38:44+00:00
32.12128;2015-05-31 17:38:52+00:00
32.10255;2015-05-31 17:39:00+00:00
32.08382;2015-05-31 17:39:08+00:00
32.06509;2015-05-31 17:39:16+00:00
32.10255;2015-05-31 17:39:24+00:00
32.10255;2015-05-31 17:39:32+00:00
32.08382;2015-05-31 17:39:40+00:00
32.04636;2015-05-31 17:39:48+00:00
32.04636;2015-05-31 17:39:56+00:00
32.02763;2015-05-31 17:40:04+00:00
32.06509;2015-05-31 17:40:12+00:00
32.04636;2015-05-31 17:40:20+00:00
32.02763;2015-05-31 17:40:28+00:00
32.00889;2015-05-31 17:40:36+00:00
31.99016;2015-05-31 17:40:44+00:00
32.00889;2015-05-31 17:40:52+00:00
32.00889;2015-05-31 17:41:00+00:00
32.02763;2015-05-31 17:41:08+00:00
31.99016;2015-05-31 17:41:16+00:00
31.97143;2015-05-31 17:41:24+00:00
31.97143;2015-05-31 17:41:32+00:00
31.99016;2015-05-31 17:41:40+00:00
31.99016;2015-05-31 17:41:48+00:00
31.99016;2015-05-31 17:41:56+00:00
31.9527;2015-05-31 17:42:04+00:00
31.9527;2015-05-31 17:42:12+00:00
31.93397;2015-05-31 17:42:20+00:00
31.93397;2015-05-31 17:42:28+00:00
31.97143;2015-05-31 17:42:36+00:00
31.9527;2015-05-31 17:42:44+00:00
31.9527;2015-05-31 17:42:52+00:00
31.91524;2015-05-31 17:43:00+00:00
31.91524;2015-05-31 17:43:08+00:00
31.89651;2015-05-31 17:43:16+00:00
31.93397;2015-05-31 17:43:24+00:00
31.93397;2015-05-31 17:43:32+00:00
31.91524;2015-05-31 17:43:40+00:00
31.89651;2015-05-31 17:43:48+00:00
31.87778;2015-05-31 17:43:56+00:00
31.87778;2015-05-31 17:44:04+00:00
31.91524;2015-05-31 17:44:12+00:00
31.91524;2015-05-31 17:44:20+00:00
31.89651;2015-05-31 17:44:28+00:00
31.85904;2015-05-31 17:44:36+00:00
31.85904;2015-05-31 17:44:44+00:00
31.85904;2015-05-31 17:44:52+00:00
31.87778;2015-05-31 17:45:00+00:00
31.87778;2015-05-31 17:45:08+00:00
31.87778;2015-05-31 17:45:16+00:00
31.87778;2015-05-31 17:45:24+00:00
31.87778;2015-05-31 17:45:32+00:00
31.91524;2015-05-31 17:45:40+00:00
